Iteration	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	simmap
0	{3,1.26734}	{5,0.121543:13,0.0389885:5,0.830779}	{3,1.65126}	{3,2.42653:7,0.49488:3,2.79731}	{3,0.0977456:11,0.62418:4,0.48027:11,0.1914:19,0.707646:11,0.0109402:4,4.31738}	{4,2.02715}	{5,0.31128}	{2,2.23231}	{5,0.446717:15,0.144382:4,0.0730447:10,0.662776:4,1.86729}	{5,0.00951487:14,0.249654:25,0.0425033:15,0.173977:4,0.109287:10,0.428876:4,2.34628}	{2,1.1741:10,0.669122:4,2.21938}	{30,0.0492126:25,0.0107195:15,0.161021:4,7.94845}	{4,0.251886:10,0.224728:2,1.45609:10,0.0818182:4,2.66835}	{2,1.16155}	{5,0.582241:15,0.4045:4,2.36874}	{4,0.752852}	{5,0.0243357:15,0.288821:4,1.36693}	{3,0.198134:11,0.0193251:4,0.735046}	{2,2.23231}	{5,0.289994:14,0.641465:3,0.059852}	{2,1.44306:10,0.0781331:4,0.0732774}	{1,5.88927}	{3,1.65126}	{4,7.10551}	{5,0.31128}	{3,0.662917}	{4,0.752852}	{5,1.05477:15,0.0512136:4,3.64462}	{25,0.247773:15,0.451043:4,4.71011}	{4,3.15123}	{4,1.10452:10,0.914004:4,2.26589}	{2,0.252373:10,0.153941:2,0.369573:8,0.273122:3,0.0196831:11,0.255061:4,2.71676}	{4,2.02715}	{4,3.86963}	{3,1.9643}	{15,0.11505:4,4.56782}	{4,1.76381}	{4,1.16155}	{4,3.3601}	{4,2.13445}	{3,2.31983:11,0.156812:4,0.605316}	{4,0.498911:10,0.82368:4,0.441215}	{3,0.0610062:11,0.452321:3,0.77377:11,0.677204}	{1,5.88927}	{2,1.09919:8,0.175562:3,2.06612:8,0.392233:2,0.961386}	{5,0.104266:15,0.384774:4,0.463466}	{3,0.789554:11,1.04883:4,4.59118}	{5,0.306798:15,0.875412:4,1.96903}	{2,0.381664:10,0.173808:4,0.753452:11,0.0952864:4,2.6363}	{3,0.662917}	{4,1.08763:10,0.514767:19,0.38154:10,0.0544907:4,1.12426}	{1,10.0638}	{4,0.579233:10,0.120062:4,0.550746:11,0.0438924:4,2.81736}	{5,0.461843:15,0.0694922:4,0.87718:11,0.0868016:19,0.134588:8,0.167862:2,0.367592:10,0.127349:4,0.248005}	{3,0.279753:11,0.170607:3,0.154061}	{4,0.7715:9,0.167321:4,1.44202}	{5,0.0509591:15,0.609987:4,2.10973}	{4,0.632516}	{10,0.332347:4,0.0312656}	{19,1.65573}	{4,0.937061}	{4,1.35117}	{4,1.67539}	{4,0.443898}	{4,0.406265}	{4,0.707123}	{4,1.16706}	{4,1.9516}	{4,0.589397:10,0.594624}	{4,0.370642}	{4,0.0856206}	{4,1.44145}	{4,1.61057}	{4,1.33243}	{4,1.30254}	{4,0.718394}	{4,1.95913}	{4,0.621979}	{1,3.73452}	{4,0.624133}	{2,2.46219}	{2,3.82503}	{10,0.069302}	{4,0.958816}	{4,0.27835}	{4,0.880974}	{14,0.0405874:3,0.93158:11,0.00507341:4,0.721241}	{26,0.182841}	{26,0.440029}	{11,0.0776128:4,0.647877}	{4,0.844579}	{19,1.10426}	{4,0.917084}	{4,0.261106}	{4,4.12889}	{4,0.173125}	{4,1.24303}	{3,0.252641:11,0.758494:4,2.84335}	{10,0.152319}	{4,1.02268}	{3,1.14507}	{4,0.0449217}	{4,0.716402}	{3,0.81005:8,0.128952:3,3.12845}	{4,0.63866}	{4,1.43859}	{26,0}	((((Te_Vi_Me_Me_TPhy16-1B:{1,5.88927},Te_Ve_Ca_An_AshSus-12D:{1,5.88927}):{1,3.73452},((((Te_Qu_Ma_Wa_GutPhy-11G:{25,0.247773:15,0.451043:4,4.71011},((Te_Ku_Oa_Ph_TPhy16-11G:{3,2.31983:11,0.156812:4,0.605316},(Te_Ob_Ha_Pu_GutPhy-5E:{5,0.31128},RGS-023_SmSpnPWaaHA23Y11216SB2_16S_T.kukuhaa_Hawaii_PuuWaawaa:{5,0.31128}):{5,0.0509591:15,0.609987:4,2.10973}):{4,1.61057},(Te_Ki_Ma_Lw_TPhy16-8H:{4,3.3601},Te_An_Ha_Ol_TPhy16-5F:{5,0.00951487:14,0.249654:25,0.0425033:15,0.173977:4,0.109287:10,0.428876:4,2.34628}):{4,1.33243}):{4,0.716402}):{4,1.30254},((Te_Ka_Ma_Bc_TPhy16-11A:{4,1.10452:10,0.914004:4,2.26589},(((Te_Mc_Ma_Pd_TPhy16-9G:{4,2.02715},Te_Br_Ma_Wa_TPhy16-1C:{4,2.02715}):{4,1.16706},Te_Br_Ha_Wa_GutPhy-5G:{5,0.446717:15,0.144382:4,0.0730447:10,0.662776:4,1.86729}):{4,0.917084},Te_Wa_Ma_Wa_GutPhy-11D:{4,0.579233:10,0.120062:4,0.550746:11,0.0438924:4,2.81736}):{4,0.173125}):{4,1.24303},(Te_Ka_Mo_Ka_AshSus-4G:{4,0.251886:10,0.224728:2,1.45609:10,0.0818182:4,2.66835},Te_Re_Ma_Lw_TPhy16-9A:{15,0.11505:4,4.56782}):{4,0.844579}):{4,0.589397:10,0.594624}):{10,0.152319},(Te_Pe_Oa_Ka_TPhy16-12D:{3,2.42653:7,0.49488:3,2.79731},(Te_Po_Oa_Ka_TPhy16-3B:{3,1.65126},RGG-641_tantalus_2_COI_T.tantalus_Oahu_unk:{3,1.65126}):{3,0.81005:8,0.128952:3,3.12845}):{3,1.14507}):{19,1.65573},(Te_Pi_Ka_Pi_AshSus-2F:{2,1.09919:8,0.175562:3,2.06612:8,0.392233:2,0.961386},(Te_Mo_Ka_Mw_AshSus-3F:{2,2.23231},Te_Ke_Ka_Aw_TPhy16-7D:{2,2.23231}):{2,2.46219}):{2,3.82503}):{19,1.10426}):{26,0.440029},Te_Ps_Ca_Bo_AshSus-11H:{1,10.0638}):{26,0.182841},(((Te_Wv_Ka_Wa_AshSus-3A:{2,0.252373:10,0.153941:2,0.369573:8,0.273122:3,0.0196831:11,0.255061:4,2.71676},Te_Wv_Ka_Pi_AshSus-2H:{2,0.381664:10,0.173808:4,0.753452:11,0.0952864:4,2.6363}):{4,4.12889},Te_Ha_Ha_Pu_GutPhy-3H:{30,0.0492126:25,0.0107195:15,0.161021:4,7.94845}):{4,0.63866},((Te_Eo_Oa_Ka_TPhy16-3H:{3,0.789554:11,1.04883:4,4.59118},Te_Bj_Oa_Ka_TPhy16-12B:{3,0.0977456:11,0.62418:4,0.48027:11,0.1914:19,0.707646:11,0.0109402:4,4.31738}):{4,0.937061},((((((Te_Rd_Ha_Pu_GutPhy-4E:{5,0.306798:15,0.875412:4,1.96903},RGG-292_RGMaPKJG14_12S_T.paludicola_Maui_PuuKukui:{4,3.15123}):{4,0.718394},Te_Fi_Ma_Pd_TPhy16-10A:{4,3.86963}):{4,0.880974},Te_Gd_Ha_Pu_GutPhy-4F:{5,1.05477:15,0.0512136:4,3.64462}):{4,0.958816},(((((((RGS-J71_OaHa09J71_16S_COI_T.lena_Oahu_Halo.Waian:{3,0.198134:11,0.0193251:4,0.735046},RGS-070_EFHaMKGJ70_16S_COI_n.sp_stelarobusta-ish__Hawaii_MaunaKea:{5,0.104266:15,0.384774:4,0.463466}):{4,0.27835},(RGG-014_EFAuwahi00014Y40116Sb2_16S_T.stelarobusta_Maui_Auwahi:{4,1.16155},Te_Ef_Ka_Mw_AshSus-3G:{2,1.16155}):{10,0.069302}):{10,0.332347:4,0.0312656},RGG-008_EFKau08.JG8_12S_COI_n.sp_stelarobusta-ish__Kauai_Waiahuakua:{2,1.44306:10,0.0781331:4,0.0732774}):{4,0.0856206},RGG-A10_EFHaPuHuHuC5A10_COI_n.sp_stelarobusta-ish_Hawaii_PuuHuluhulu:{5,0.0243357:15,0.288821:4,1.36693}):{4,1.67539},Te_Lc_Ha_Pu_TPhy16-8C:{5,0.582241:15,0.4045:4,2.36874}):{4,0.707123},Te_Mk_Ka_Pi_AshSus-4A:{2,1.1741:10,0.669122:4,2.21938}):{4,1.02268},((RGG-S03_PAWhMa05JS3_COI_T.albida_Maui_Auwahi:{4,0.752852},Te_Ac_Ma_Wa_GutPhy-11F:{4,0.752852}):{4,0.7715:9,0.167321:4,1.44202},((RGG-J33_PAOa16J33_COI_T.n.sp_pointedabdomen__Oahu_Ohikilolo:{3,1.9643},Te_El_Oa_Ka_GutPhy-11H:{3,0.0610062:11,0.452321:3,0.77377:11,0.677204}):{11,0.0776128:4,0.647877},(Te_Ac_Ha_Hu_TPhy16-2H:{5,0.289994:14,0.641465:3,0.059852},RGG-051_PAWhHa24GJ51_COI_T.kea_Hawaii_PuuWaawaa:{5,0.121543:13,0.0389885:5,0.830779}):{14,0.0405874:3,0.93158:11,0.00507341:4,0.721241}):{4,0.443898}):{4,1.9516}):{4,0.624133}):{4,0.0449217},(((Te_Pk_Ha_Pu_GutPhy-5D:{5,0.461843:15,0.0694922:4,0.87718:11,0.0868016:19,0.134588:8,0.167862:2,0.367592:10,0.127349:4,0.248005},((Te_Tr_Ma_Wa_GutPhy-11A:{4,1.76381},Te_St_Ma_Pd_TPhy16-11E:{4,0.498911:10,0.82368:4,0.441215}):{4,0.370642},Te_Eu_Ma_Pd_TPhy16-10C:{4,2.13445}):{4,0.406265}):{4,0.621979},Te_Pa_Mo_Ka_AshSus-4D:{4,1.08763:10,0.514767:19,0.38154:10,0.0544907:4,1.12426}):{4,1.95913},((Te_Ef_Oa_Ta_TPhy16-4B:{3,0.662917},RGG-339_OPal31.N_COI_T.palikea_Oahu_Palikea:{3,0.662917}):{3,0.279753:11,0.170607:3,0.154061},RGG-J26_OaK33J26_COI_T.limu_Oahu_Kaala:{3,1.26734}):{3,0.252641:11,0.758494:4,2.84335}):{4,0.632516}):{4,1.35117},Te_Pa_Ma_Bc_TPhy16-10H:{4,7.10551}):{4,0.261106}):{4,1.44145}):{4,1.43859});
10	{3,0.0660095:8,0.512483:22,0.0213627:8,0.124082:3,0.0241547:11,0.519245}	{5,0.00965295:13,0.172004:22,0.180141:14,0.0597057:5,0.0885207:14,0.55505}	{3,1.44567}	{3,2.33511:11,0.0329041:4,3.23912}	{3,0.269669:8,0.750138:3,0.849709:11,0.249264:4,4.5486}	{4,2.02715}	{5,0.31128}	{2,2.86683}	{5,0.27558:15,0.719418:4,1.84565}	{5,0.198844:14,0.150234:5,0.0443252:14,0.0114964:3,0.759176:11,0.322618:4,1.35682}	{2,2.1193:10,0.491476:4,1.2271}	{30,0.039312:25,0.012954:15,0.164377:4,0.466037:11,0.344167:4,6.92545}	{4,1.15582:11,0.501164:4,2.71101}	{2,0.430265:10,0.102726:19,0.201587:11,0.174231:4,0.407655}	{5,0.12741:15,0.00307599:25,0.133809:11,0.355853:3,1.6078:11,0.189276:4,0.437949}	{4,0.267793}	{5,0.0963862:15,0.419045:5,0.424558:15,0.261733:4,0.77215}	{3,0.259866:11,0.424537:4,0.0600618}	{2,0.396039:8,0.300527:2,2.17027}	{5,1.06507}	{2,0.0273653:8,0.735094:19,0.209275:11,0.0869379:4,0.500435}	{1,5.88927}	{3,0.839558:8,0.341091:3,0.127937:11,0.0752885:3,0.0617934}	{4,7.10551}	{5,0.31128}	{3,0.271626}	{4,0.267793}	{5,0.38858:15,0.215613:4,0.688002:11,0.188009:3,0.470368:11,0.343051:4,2.86691}	{25,0.189993:15,0.145514:25,0.329151:29,0.00506122:23,0.165691:15,0.0149434:5,0.165008:14,0.123249:3,0.854847:11,0.193576:4,3.2219}	{4,1.77573:11,0.540774:4,0.972178}	{4,1.5767:9,0.162712:4,2.89071}	{2,1.42764:10,0.17562:4,2.43725}	{4,2.02715}	{4,4.49375}	{3,1.78605}	{15,0.26963:4,4.09836}	{4,1.66419:10,0.143337:4,0.530682}	{4,0.498436}	{4,2.84351}	{4,3.00586}	{3,0.840919:11,0.404341:4,1.8367}	{4,1.42857:11,0.238639:4,0.670992}	{3,0.854486:11,0.240853:3,0.690713}	{1,5.88927}	{2,1.82077:8,0.106835:3,0.954367:8,0.410833:2,1.40168}	{5,0.0157247:15,0.263156:4,0.219555}	{3,2.34071:11,0.33597:4,3.99071}	{5,0.327905:15,0.0404012:4,2.92037}	{2,0.146463:8,0.267415:3,0.814387:11,0.275418:4,2.53683}	{3,0.271626}	{4,2.74878}	{1,10.1424}	{4,1.18599:11,0.210772:4,2.55982}	{5,0.768216:14,0.051712:3,0.355965:11,0.439802:4,1.13308}	{3,0.995711}	{4,2.82764}	{5,0.0498338:15,0.0821407:25,0.135046:14,0.560222:3,0.449652:11,0.285429:4,1.20836}	{4,1.25576}	{4,0.242643}	{4,1.17714}	{4,0.631548}	{4,1.32849}	{4,0.881298}	{4,0.405637}	{4,0.230095}	{4,0.982707}	{4,0.813497}	{4,1.71567}	{4,1.20631}	{4,0.897746}	{4,0.414763}	{4,1.50914}	{4,1.54188}	{4,1.78032}	{4,1.12815}	{4,1.20507}	{4,1.21771}	{4,0.257076}	{1,3.73452}	{4,0.965928}	{2,0.14218:6,0.332338:1,0.729997:6,0.463575:2,0.15957}	{2,3.2164}	{4,0.572}	{4,0.548883}	{4,0.24603}	{4,0.666785}	{14,0.0396704:3,0.261871:11,0.0638997:4,1.25928}	{17,0.0762156}	{17,0.518629}	{3,0.553796:11,0.041783:4,0.30816}	{4,1.15946}	{10,1.50246:17,0.210425}	{4,1.11593}	{4,0.193416}	{4,3.91178}	{4,0.673537}	{4,0.897331}	{11,0.00398008:4,3.18234}	{4,0.196676}	{4,0.973222}	{4,0.929953}	{4,0.0676072}	{4,0.785095}	{3,0.426283:11,0.46454:4,3.27064}	{4,0.855772}	{4,1.41056}	{17,0}	((Te_Ps_Ca_Bo_AshSus-11H:{1,10.1424},((Te_Ve_Ca_An_AshSus-12D:{1,5.88927},Te_Vi_Me_Me_TPhy16-1B:{1,5.88927}):{1,3.73452},(((Te_Mo_Ka_Mw_AshSus-3F:{2,0.396039:8,0.300527:2,2.17027},Te_Ke_Ka_Aw_TPhy16-7D:{2,2.86683}):{2,0.14218:6,0.332338:1,0.729997:6,0.463575:2,0.15957},Te_Pi_Ka_Pi_AshSus-2F:{2,1.82077:8,0.106835:3,0.954367:8,0.410833:2,1.40168}):{2,3.2164},((((Te_Po_Oa_Ka_TPhy16-3B:{3,1.44567},RGG-641_tantalus_2_COI_T.tantalus_Oahu_unk:{3,0.839558:8,0.341091:3,0.127937:11,0.0752885:3,0.0617934}):{3,0.426283:11,0.46454:4,3.27064},Te_Pe_Oa_Ka_TPhy16-12D:{3,2.33511:11,0.0329041:4,3.23912}):{4,0.929953},(Te_Qu_Ma_Wa_GutPhy-11G:{25,0.189993:15,0.145514:25,0.329151:29,0.00506122:23,0.165691:15,0.0149434:5,0.165008:14,0.123249:3,0.854847:11,0.193576:4,3.2219},(((RGS-023_SmSpnPWaaHA23Y11216SB2_16S_T.kukuhaa_Hawaii_PuuWaawaa:{5,0.31128},Te_Ob_Ha_Pu_GutPhy-5E:{5,0.31128}):{5,0.0498338:15,0.0821407:25,0.135046:14,0.560222:3,0.449652:11,0.285429:4,1.20836},Te_Ku_Oa_Ph_TPhy16-11G:{3,0.840919:11,0.404341:4,1.8367}):{4,1.54188},(Te_Ki_Ma_Lw_TPhy16-8H:{4,2.84351},Te_An_Ha_Ol_TPhy16-5F:{5,0.198844:14,0.150234:5,0.0443252:14,0.0114964:3,0.759176:11,0.322618:4,1.35682}):{4,1.78032}):{4,0.785095}):{4,1.12815}):{4,0.196676},((Te_Re_Ma_Lw_TPhy16-9A:{15,0.26963:4,4.09836},Te_Ka_Mo_Ka_AshSus-4G:{4,1.15582:11,0.501164:4,2.71101}):{4,1.15946},((((Te_Br_Ma_Wa_TPhy16-1C:{4,2.02715},Te_Mc_Ma_Pd_TPhy16-9G:{4,2.02715}):{4,0.813497},Te_Br_Ha_Wa_GutPhy-5G:{5,0.27558:15,0.719418:4,1.84565}):{4,1.11593},Te_Wa_Ma_Wa_GutPhy-11D:{4,1.18599:11,0.210772:4,2.55982}):{4,0.673537},Te_Ka_Ma_Bc_TPhy16-11A:{4,1.5767:9,0.162712:4,2.89071}):{4,0.897331}):{4,1.20631}):{4,1.17714}):{10,1.50246:17,0.210425}):{17,0.518629}):{17,0.0762156},(((Te_Wv_Ka_Wa_AshSus-3A:{2,1.42764:10,0.17562:4,2.43725},Te_Wv_Ka_Pi_AshSus-2H:{2,0.146463:8,0.267415:3,0.814387:11,0.275418:4,2.53683}):{4,3.91178},Te_Ha_Ha_Pu_GutPhy-3H:{30,0.039312:25,0.012954:15,0.164377:4,0.466037:11,0.344167:4,6.92545}):{4,0.855772},((((((((Te_Pa_Mo_Ka_AshSus-4D:{4,2.74878},Te_Pk_Ha_Pu_GutPhy-5D:{5,0.768216:14,0.051712:3,0.355965:11,0.439802:4,1.13308}):{4,0.257076},Te_Eu_Ma_Pd_TPhy16-10C:{4,3.00586}):{4,0.230095},(Te_Tr_Ma_Wa_GutPhy-11A:{4,1.66419:10,0.143337:4,0.530682},Te_St_Ma_Pd_TPhy16-11E:{4,1.42857:11,0.238639:4,0.670992}):{4,0.897746}):{4,1.21771},((RGG-339_OPal31.N_COI_T.palikea_Oahu_Palikea:{3,0.271626},Te_Ef_Oa_Ta_TPhy16-4B:{3,0.271626}):{3,0.995711},RGG-J26_OaK33J26_COI_T.limu_Oahu_Kaala:{3,0.0660095:8,0.512483:22,0.0213627:8,0.124082:3,0.0241547:11,0.519245}):{11,0.00398008:4,3.18234}):{4,1.25576},((Te_Fi_Ma_Pd_TPhy16-10A:{4,4.49375},(RGG-292_RGMaPKJG14_12S_T.paludicola_Maui_PuuKukui:{4,1.77573:11,0.540774:4,0.972178},Te_Rd_Ha_Pu_GutPhy-4E:{5,0.327905:15,0.0404012:4,2.92037}):{4,1.20507}):{4,0.666785},Te_Gd_Ha_Pu_GutPhy-4F:{5,0.38858:15,0.215613:4,0.688002:11,0.188009:3,0.470368:11,0.343051:4,2.86691}):{4,0.548883}):{4,0.0676072},(((RGG-S03_PAWhMa05JS3_COI_T.albida_Maui_Auwahi:{4,0.267793},Te_Ac_Ma_Wa_GutPhy-11F:{4,0.267793}):{4,2.82764},((Te_El_Oa_Ka_GutPhy-11H:{3,0.854486:11,0.240853:3,0.690713},RGG-J33_PAOa16J33_COI_T.n.sp_pointedabdomen__Oahu_Ohikilolo:{3,1.78605}):{3,0.553796:11,0.041783:4,0.30816},(Te_Ac_Ha_Hu_TPhy16-2H:{5,1.06507},RGG-051_PAWhHa24GJ51_COI_T.kea_Hawaii_PuuWaawaa:{5,0.00965295:13,0.172004:22,0.180141:14,0.0597057:5,0.0885207:14,0.55505}):{14,0.0396704:3,0.261871:11,0.0638997:4,1.25928}):{4,0.405637}):{4,1.71567},((Te_Lc_Ha_Pu_TPhy16-8C:{5,0.12741:15,0.00307599:25,0.133809:11,0.355853:3,1.6078:11,0.189276:4,0.437949},(RGG-A10_EFHaPuHuHuC5A10_COI_n.sp_stelarobusta-ish_Hawaii_PuuHuluhulu:{5,0.0963862:15,0.419045:5,0.424558:15,0.261733:4,0.77215},((Te_Ef_Ka_Mw_AshSus-3G:{2,0.430265:10,0.102726:19,0.201587:11,0.174231:4,0.407655},((RGS-070_EFHaMKGJ70_16S_COI_n.sp_stelarobusta-ish__Hawaii_MaunaKea:{5,0.0157247:15,0.263156:4,0.219555},RGG-014_EFAuwahi00014Y40116Sb2_16S_T.stelarobusta_Maui_Auwahi:{4,0.498436}):{4,0.24603},RGS-J71_OaHa09J71_16S_COI_T.lena_Oahu_Halo.Waian:{3,0.259866:11,0.424537:4,0.0600618}):{4,0.572}):{4,0.242643},RGG-008_EFKau08.JG8_12S_COI_n.sp_stelarobusta-ish__Kauai_Waiahuakua:{2,0.0273653:8,0.735094:19,0.209275:11,0.0869379:4,0.500435}):{4,0.414763}):{4,0.881298}):{4,0.982707},Te_Mk_Ka_Pi_AshSus-4A:{2,2.1193:10,0.491476:4,1.2271}):{4,0.973222}):{4,0.965928}):{4,1.32849},Te_Pa_Ma_Bc_TPhy16-10H:{4,7.10551}):{4,0.193416},(Te_Bj_Oa_Ka_TPhy16-12B:{3,0.269669:8,0.750138:3,0.849709:11,0.249264:4,4.5486},Te_Eo_Oa_Ka_TPhy16-3H:{3,2.34071:11,0.33597:4,3.99071}):{4,0.631548}):{4,1.50914}):{4,1.41056});
