Iteration	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	simmap
0	{4,1.16435}	{4,0.439575:11,0.0391377:4,0.68564}	{5,0.278033:15,0.811765}	{1,8.01818}	{3,0.467423}	{4,0.48032}	{5,0.0298128:15,0.0944311:4,2.14631}	{5,0.482084:15,0.405128:4,1.92433}	{5,0.123326:15,0.401928:4,0.143391:10,0.131774:2,0.100931:10,0.113968:4,0.420954:11,0.595502:4,1.18763}	{1,8.01818}	{3,0.340586:14,0.176999:3,0.401745}	{4,0.405039:15,0.594687:4,0.468319}	{4,0.564494:11,0.111412:4,0.0846929:9,0.533081:4,0.174365}	{15,0.446113:4,2.9053}	{2,1.49971:10,0.681551:4,2.90282}	{3,0.0527049:11,0.899251:4,0.321228:10,0.13036:4,1.27856}	{4,2.42715}	{2,0.432883:8,0.189496:3,0.0612196:8,0.413499}	{2,0.973132:10,0.153219:4,2.40895}	{5,0.283233:13,0.187407:24,0.0693917:15,0.0159424:25,0.0941882:15,0.0543914:5,0.385244}	{5,0.667197:15,0.215522:4,2.18843}	{3,0.258611}	{3,0.122614:11,0.0749945:4,0.440441:15,0.0976944:4,0.524002:11,0.577755:3,1.59177}	{3,2.23019}	{4,0.554043:15,0.177942:5,0.169974:15,0.147051:4,1.94875}	{4,0.274159}	{4,2.37185}	{1,0.309045:9,0.271751:4,0.472033:11,0.0865105:4,0.344475:11,0.269639:4,7.2923}	{2,0.255145:8,0.0311042:3,0.142646:8,1.18788:3,0.122497}	{4,2.37185}	{5,0.377716:15,0.126297:4,1.5298}	{4,0.00783863:10,0.0898549:4,1.01317:11,0.0824426:4,0.566238:11,0.227775:4,3.62739}	{5,0.0579588}	{4,3.35142}	{3,1.98313:11,0.090909:3,0.156159}	{4,1.55749:11,0.32209:3,0.0625931:11,5.15958e-05:4,1.27717}	{5,0.0693878:15,0.125558:4,0.0792133}	{4,0.442659:11,0.0299768:4,0.0118957:15,0.087526:4,0.481255:11,0.138344:3,0.255699:11,0.00225844:4,0.103611}	{30,0.0486593:24,0.0950128:10,0.612243:4,7.42315}	{3,0.258611}	{3,0.767568:11,0.05866:19,0.144753:10,0.16619:4,4.2742}	{3,1.00004}	{5,0.661618:15,0.163703:4,1.17686}	{5,0.0579588}	{5,0.135144:14,0.605358:25,0.0744978:15,0.272258:4,1.33989}	{25,0.134815:30,0.0352391:19,0.219969:8,0.192551:19,0.0430647:10,0.317277:4,2.79816}	{4,0.374535:15,0.257411:4,1.591}	{2,4.90623}	{3,0.268574:14,0.152742:3,0.578723}	{2,1.54226:10,0.0675661:4,3.47426}	{4,0.48032}	{2,1.99585:8,0.255456:2,0.336441}	{2,2.58775}	{3,0.16398:8,0.531385:3,0.434165:11,0.0359043:4,0.382176:11,0.321036:4,3.54273}	{2,2.31848}	{4,0.86711}	{4,0.802506}	{3,0.660719}	{4,0.38805}	{4,0.98352}	{4,0.777728}	{4,0.107179:11,0.0578919:3,0.0281927}	{5,0.476719:15,0.00350354:4,0.135057:15,0.00585386:4,0.999714:11,0.13873:4,0.864566}	{4,0.542617}	{4,1.80934}	{4,0.755015}	{4,0.388872}	{2,1.95561}	{4,0.321317}	{19,3.20179}	{4,0.194668}	{4,0.713865}	{4,0.643994}	{3,0.863374:11,0.174426:4,1.43533}	{4,0.958355}	{4,1.76114}	{4,1.25897}	{1,5.12391}	{4,3.28965}	{4,0.53754}	{4,0.815166}	{4,0.65375}	{4,0.262033}	{4,0.285186}	{4,0.186217}	{3,0.629675}	{4,2.14794}	{4,0.329811}	{4,0.191863}	{4,2.71367}	{4,0.894534}	{11,0.266482:19,0.938698}	{4,0.678095}	{4,0.220768}	{4,0.854101}	{4,0.932068}	{3,1.19908}	{8,0.581284:3,0.0608922}	{15,0.0477069:4,0.948143}	{4,0.448952}	{3,0.187491:11,0.0344541:4,0.0725965}	{3,0.290027:11,0.688794:4,0.106787}	{3,2.22739}	{4,0.933676}	{4,0.672021}	{19,3.07845}	{26,0}	((Te_Vi_Me_Me_TPhy16-1B:{1,8.01818},Te_Ve_Ca_An_AshSus-12D:{1,8.01818}):{1,5.12391},(((((Te_Po_Oa_Ka_TPhy16-3B:{3,2.23019},RGG-641_tantalus_2_COI_T.tantalus_Oahu_unk:{3,1.98313:11,0.090909:3,0.156159}):{3,1.19908},Te_Pe_Oa_Ka_TPhy16-12D:{3,0.122614:11,0.0749945:4,0.440441:15,0.0976944:4,0.524002:11,0.577755:3,1.59177}):{3,2.22739},(((Te_Re_Ma_Lw_TPhy16-9A:{15,0.446113:4,2.9053},Te_Ka_Mo_Ka_AshSus-4G:{4,3.35142}):{4,0.38805},((Te_Br_Ha_Wa_GutPhy-5G:{5,0.0298128:15,0.0944311:4,2.14631},(Te_Br_Ma_Wa_TPhy16-1C:{4,0.564494:11,0.111412:4,0.0846929:9,0.533081:4,0.174365},Te_Mc_Ma_Pd_TPhy16-9G:{4,0.405039:15,0.594687:4,0.468319}):{4,0.802506}):{4,0.815166},(Te_Wa_Ma_Wa_GutPhy-11D:{4,2.37185},Te_Ka_Ma_Bc_TPhy16-11A:{4,2.37185}):{4,0.713865}):{4,0.65375}):{4,0.933676},(((Te_Ki_Ma_Lw_TPhy16-8H:{4,1.55749:11,0.32209:3,0.0625931:11,5.15958e-05:4,1.27717},Te_An_Ha_Ol_TPhy16-5F:{5,0.123326:15,0.401928:4,0.143391:10,0.131774:2,0.100931:10,0.113968:4,0.420954:11,0.595502:4,1.18763}):{4,0.329811},((Te_Ob_Ha_Pu_GutPhy-5E:{5,0.0579588},RGS-023_SmSpnPWaaHA23Y11216SB2_16S_T.kukuhaa_Hawaii_PuuWaawaa:{5,0.0579588}):{5,0.476719:15,0.00350354:4,0.135057:15,0.00585386:4,0.999714:11,0.13873:4,0.864566},Te_Ku_Oa_Ph_TPhy16-11G:{3,0.0527049:11,0.899251:4,0.321228:10,0.13036:4,1.27856}):{4,0.86711}):{4,0.191863},Te_Qu_Ma_Wa_GutPhy-11G:{25,0.134815:30,0.0352391:19,0.219969:8,0.192551:19,0.0430647:10,0.317277:4,2.79816}):{4,0.932068}):{4,0.98352}):{11,0.266482:19,0.938698},((Te_Mo_Ka_Mw_AshSus-3F:{2,2.58775},Te_Ke_Ka_Aw_TPhy16-7D:{2,1.99585:8,0.255456:2,0.336441}):{2,2.31848},Te_Pi_Ka_Pi_AshSus-2F:{2,4.90623}):{2,1.95561}):{19,3.07845},(((((Te_Bj_Oa_Ka_TPhy16-12B:{3,0.767568:11,0.05866:19,0.144753:10,0.16619:4,4.2742},Te_Eo_Oa_Ka_TPhy16-3H:{3,0.16398:8,0.531385:3,0.434165:11,0.0359043:4,0.382176:11,0.321036:4,3.54273}):{4,0.958355},(((Te_Pa_Mo_Ka_AshSus-4D:{4,0.374535:15,0.257411:4,1.591},(((Te_Tr_Ma_Wa_GutPhy-11A:{4,0.439575:11,0.0391377:4,0.68564},Te_St_Ma_Pd_TPhy16-11E:{4,1.16435}):{4,0.388872},Te_Eu_Ma_Pd_TPhy16-10C:{4,0.442659:11,0.0299768:4,0.0118957:15,0.087526:4,0.481255:11,0.138344:3,0.255699:11,0.00225844:4,0.103611}):{4,0.448952},Te_Pk_Ha_Pu_GutPhy-5D:{5,0.661618:15,0.163703:4,1.17686}):{4,0.220768}):{4,2.71367},((((Te_Fi_Ma_Pd_TPhy16-10A:{4,2.42715},Te_Rd_Ha_Pu_GutPhy-4E:{5,0.135144:14,0.605358:25,0.0744978:15,0.272258:4,1.33989}):{4,0.643994},Te_Gd_Ha_Pu_GutPhy-4F:{5,0.667197:15,0.215522:4,2.18843}):{4,0.321317},((RGG-339_OPal31.N_COI_T.palikea_Oahu_Palikea:{3,0.258611},Te_Ef_Oa_Ta_TPhy16-4B:{3,0.258611}):{3,0.660719},RGG-J26_OaK33J26_COI_T.limu_Oahu_Kaala:{3,0.340586:14,0.176999:3,0.401745}):{3,0.863374:11,0.174426:4,1.43533}):{4,1.25897},(((Te_Ac_Ma_Wa_GutPhy-11F:{4,0.48032},RGG-S03_PAWhMa05JS3_COI_T.albida_Maui_Auwahi:{4,0.48032}):{4,2.14794},((RGG-J33_PAOa16J33_COI_T.n.sp_pointedabdomen__Oahu_Ohikilolo:{3,0.268574:14,0.152742:3,0.578723},Te_El_Oa_Ka_GutPhy-11H:{3,1.00004}):{3,0.290027:11,0.688794:4,0.106787},(Te_Ac_Ha_Hu_TPhy16-2H:{5,0.278033:15,0.811765},RGG-051_PAWhHa24GJ51_COI_T.kea_Hawaii_PuuWaawaa:{5,0.283233:13,0.187407:24,0.0693917:15,0.0159424:25,0.0941882:15,0.0543914:5,0.385244}):{15,0.0477069:4,0.948143}):{4,0.542617}):{4,1.76114},((((RGG-A10_EFHaPuHuHuC5A10_COI_n.sp_stelarobusta-ish_Hawaii_PuuHuluhulu:{5,0.377716:15,0.126297:4,1.5298},((((RGS-070_EFHaMKGJ70_16S_COI_n.sp_stelarobusta-ish__Hawaii_MaunaKea:{5,0.0693878:15,0.125558:4,0.0792133},RGG-014_EFAuwahi00014Y40116Sb2_16S_T.stelarobusta_Maui_Auwahi:{4,0.274159}):{4,0.107179:11,0.0578919:3,0.0281927},RGS-J71_OaHa09J71_16S_COI_T.lena_Oahu_Halo.Waian:{3,0.467423}):{3,0.629675},Te_Ef_Ka_Mw_AshSus-3G:{2,0.432883:8,0.189496:3,0.0612196:8,0.413499}):{8,0.581284:3,0.0608922},RGG-008_EFKau08.JG8_12S_COI_n.sp_stelarobusta-ish__Kauai_Waiahuakua:{2,0.255145:8,0.0311042:3,0.142646:8,1.18788:3,0.122497}):{3,0.187491:11,0.0344541:4,0.0725965}):{4,0.777728},Te_Lc_Ha_Pu_TPhy16-8C:{5,0.482084:15,0.405128:4,1.92433}):{4,0.186217},RGG-292_RGMaPKJG14_12S_T.paludicola_Maui_PuuKukui:{4,0.554043:15,0.177942:5,0.169974:15,0.147051:4,1.94875}):{4,0.53754},Te_Mk_Ka_Pi_AshSus-4A:{2,0.973132:10,0.153219:4,2.40895}):{4,0.854101}):{4,0.262033}):{4,0.285186}):{4,0.678095},Te_Pa_Ma_Bc_TPhy16-10H:{4,0.00783863:10,0.0898549:4,1.01317:11,0.0824426:4,0.566238:11,0.227775:4,3.62739}):{4,0.755015}):{4,1.80934},Te_Ha_Ha_Pu_GutPhy-3H:{30,0.0486593:24,0.0950128:10,0.612243:4,7.42315}):{4,0.194668},(Te_Wv_Ka_Wa_AshSus-3A:{2,1.54226:10,0.0675661:4,3.47426},Te_Wv_Ka_Pi_AshSus-2H:{2,1.49971:10,0.681551:4,2.90282}):{4,3.28965}):{4,0.672021},Te_Ps_Ca_Bo_AshSus-11H:{1,0.309045:9,0.271751:4,0.472033:11,0.0865105:4,0.344475:11,0.269639:4,7.2923}):{4,0.894534}):{19,3.20179});
10	{4,1.27586}	{4,1.27586}	{5,0.294481:15,0.0301665:4,0.580158}	{1,8.01818}	{3,0.0994606:8,0.147503:2,0.196747}	{4,0.10011:11,0.049268:4,0.33407}	{5,0.375731:15,0.219803:4,1.84577}	{5,0.0412893:15,0.789763:4,1.91873}	{5,0.107394:15,0.0911685:4,3.51656}	{1,8.01818}	{3,0.925316}	{4,1.33073}	{4,0.512026:11,0.806386:3,0.0123171}	{15,1.1853:4,2.2226}	{2,0.1515:10,0.219557:4,1.26527:10,0.158034:4,3.28972}	{3,1.25663:11,0.405419:4,0.235687}	{4,2.44295}	{2,0.035443:10,0.0531968:4,0.880833}	{2,0.073136:10,0.37775:19,0.0655915:11,0.0228073:3,1.24384:11,0.10462:3,0.106243:11,0.101593:19,0.188695:11,0.100261:4,1.22384}	{5,0.172494:15,0.424157:4,0.308154}	{5,0.67987:15,0.072991:4,2.33828}	{3,0.364428}	{3,0.52524:14,0.114992:25,0.170281:11,0.0550378:3,2.74213}	{3,2.23019}	{4,2.74978}	{4,1.20349}	{4,2.63131}	{1,1.06458:9,0.62026:4,7.31042}	{2,1.02009}	{4,2.63131}	{5,0.00753437:15,0.0504272:25,0.0862368:30,0.406367:22,0.0874332:8,0.136234:2,0.245856}	{4,5.64307}	{5,0.571118}	{4,0.426046:11,0.479942:3,0.633106:11,0.563263:4,1.30554}	{3,1.01003:11,0.0134776:3,0.405537:11,0.764199:3,0.036948}	{4,2.92144}	{5,0.268733:13,0.174978}	{4,1.56334}	{30,0.00819749:19,0.0082066:11,0.52564:3,1.70429:11,0.502079:4,5.4265}	{3,0.364428}	{3,1.74876:11,0.54171:4,3.15614}	{3,1.0207}	{5,0.0797334:15,0.414451:4,1.69449}	{5,0.571118}	{5,0.495377:15,0.234218:4,0.224877:11,0.487759:4,1.00072}	{25,0.360619:14,0.505456:3,0.335752:11,0.831466:19,0.197486:10,0.0235457:4,1.24323}	{4,2.23742}	{2,2.05165:8,0.38164:2,2.70246}	{3,1.0207}	{2,0.69485:13,0.0809287:2,1.23475:10,0.281761:4,2.79179}	{4,0.0806236:15,0.377723:4,0.0251015}	{2,2.2205}	{2,2.2205}	{3,0.07991:14,0.236359:25,0.159835:11,0.204532:4,4.76597}	{2,0.142245:8,0.164575:2,2.60843}	{4,1.0237}	{11,0.452187:4,0.658387}	{3,0.560888}	{4,0.331573}	{11,0.98352}	{10,0.805419:4,0.535946}	{13,0.0149682:24,0.0817441:15,0.0798622:4,0.349188}	{5,0.2195:15,0.104498:4,1.00262}	{4,0.402277}	{4,2.11618}	{4,0.613714}	{4,0.287478}	{2,1.51588}	{4,0.32341}	{19,1.75555:26,0.125575}	{4,0.198044}	{4,0.426123}	{4,0.648187}	{3,0.424045:11,0.318918:4,1.06557:11,0.0458197:4,0.634883}	{4,0.810172}	{4,1.92924}	{4,0.902239}	{1,4.3316}	{4,3.09084}	{4,0.715129}	{4,0.616132}	{4,0.682033}	{4,0.560121}	{4,0.674071}	{4,0.143465}	{4,0.234015}	{4,0.242892:15,0.299829:4,1.47534}	{4,0.576118}	{4,0.217562}	{4,2.07937}	{4,1.47339}	{11,0.994973}	{4,0.652206}	{4,0.0487442}	{4,0.822362}	{4,0.190935:11,0.767086}	{3,1.37748}	{4,0.348396}	{4,0.616526:11,0.564535:4,0.0133617}	{4,0.125256:10,0.0216968:4,0.478384}	{2,0.531795}	{3,0.0927104:11,0.960799:4,0.0250154}	{3,2.04899}	{4,0.933676}	{4,0.622296}	{19,3.81701}	{26,0}	((((((Te_Po_Oa_Ka_TPhy16-3B:{3,2.23019},RGG-641_tantalus_2_COI_T.tantalus_Oahu_unk:{3,1.01003:11,0.0134776:3,0.405537:11,0.764199:3,0.036948}):{3,1.37748},Te_Pe_Oa_Ka_TPhy16-12D:{3,0.52524:14,0.114992:25,0.170281:11,0.0550378:3,2.74213}):{3,2.04899},(((Te_Qu_Ma_Wa_GutPhy-11G:{25,0.360619:14,0.505456:3,0.335752:11,0.831466:19,0.197486:10,0.0235457:4,1.24323},(Te_Ki_Ma_Lw_TPhy16-8H:{4,2.92144},((Te_Ob_Ha_Pu_GutPhy-5E:{5,0.571118},RGS-023_SmSpnPWaaHA23Y11216SB2_16S_T.kukuhaa_Hawaii_PuuWaawaa:{5,0.571118}):{5,0.2195:15,0.104498:4,1.00262},Te_Ku_Oa_Ph_TPhy16-11G:{3,1.25663:11,0.405419:4,0.235687}):{4,1.0237}):{4,0.576118}):{4,0.217562},Te_An_Ha_Ol_TPhy16-5F:{5,0.107394:15,0.0911685:4,3.51656}):{4,0.190935:11,0.767086},(((Te_Ka_Ma_Bc_TPhy16-11A:{4,2.63131},Te_Wa_Ma_Wa_GutPhy-11D:{4,2.63131}):{4,0.426123},(Te_Br_Ha_Wa_GutPhy-5G:{5,0.375731:15,0.219803:4,1.84577},(Te_Mc_Ma_Pd_TPhy16-9G:{4,1.33073},Te_Br_Ma_Wa_TPhy16-1C:{4,0.512026:11,0.806386:3,0.0123171}):{11,0.452187:4,0.658387}):{4,0.616132}):{4,0.682033},(Te_Ka_Mo_Ka_AshSus-4G:{4,0.426046:11,0.479942:3,0.633106:11,0.563263:4,1.30554},Te_Re_Ma_Lw_TPhy16-9A:{15,1.1853:4,2.2226}):{4,0.331573}):{4,0.933676}):{11,0.98352}):{11,0.994973},(Te_Pi_Ka_Pi_AshSus-2F:{2,2.05165:8,0.38164:2,2.70246},(Te_Ke_Ka_Aw_TPhy16-7D:{2,2.2205},Te_Mo_Ka_Mw_AshSus-3F:{2,2.2205}):{2,0.142245:8,0.164575:2,2.60843}):{2,1.51588}):{19,3.81701},((((Te_Eo_Oa_Ka_TPhy16-3H:{3,0.07991:14,0.236359:25,0.159835:11,0.204532:4,4.76597},Te_Bj_Oa_Ka_TPhy16-12B:{3,1.74876:11,0.54171:4,3.15614}):{4,0.810172},(Te_Pa_Ma_Bc_TPhy16-10H:{4,5.64307},(((((RGG-051_PAWhHa24GJ51_COI_T.kea_Hawaii_PuuWaawaa:{5,0.172494:15,0.424157:4,0.308154},Te_Ac_Ha_Hu_TPhy16-2H:{5,0.294481:15,0.0301665:4,0.580158}):{4,0.616526:11,0.564535:4,0.0133617},(RGG-J33_PAOa16J33_COI_T.n.sp_pointedabdomen__Oahu_Ohikilolo:{3,1.0207},Te_El_Oa_Ka_GutPhy-11H:{3,1.0207}):{3,0.0927104:11,0.960799:4,0.0250154}):{4,0.402277},(RGG-S03_PAWhMa05JS3_COI_T.albida_Maui_Auwahi:{4,0.0806236:15,0.377723:4,0.0251015},Te_Ac_Ma_Wa_GutPhy-11F:{4,0.10011:11,0.049268:4,0.33407}):{4,0.242892:15,0.299829:4,1.47534}):{4,1.92924},((((RGG-A10_EFHaPuHuHuC5A10_COI_n.sp_stelarobusta-ish_Hawaii_PuuHuluhulu:{5,0.00753437:15,0.0504272:25,0.0862368:30,0.406367:22,0.0874332:8,0.136234:2,0.245856},RGG-008_EFKau08.JG8_12S_COI_n.sp_stelarobusta-ish__Kauai_Waiahuakua:{2,1.02009}):{2,0.531795},(RGG-014_EFAuwahi00014Y40116Sb2_16S_T.stelarobusta_Maui_Auwahi:{4,1.20349},((RGS-070_EFHaMKGJ70_16S_COI_n.sp_stelarobusta-ish__Hawaii_MaunaKea:{5,0.268733:13,0.174978},RGS-J71_OaHa09J71_16S_COI_T.lena_Oahu_Halo.Waian:{3,0.0994606:8,0.147503:2,0.196747}):{13,0.0149682:24,0.0817441:15,0.0798622:4,0.349188},Te_Ef_Ka_Mw_AshSus-3G:{2,0.035443:10,0.0531968:4,0.880833}):{4,0.234015}):{4,0.348396}):{10,0.805419:4,0.535946},(RGG-292_RGMaPKJG14_12S_T.paludicola_Maui_PuuKukui:{4,2.74978},Te_Lc_Ha_Pu_TPhy16-8C:{5,0.0412893:15,0.789763:4,1.91873}):{4,0.143465}):{4,0.715129},Te_Mk_Ka_Pi_AshSus-4A:{2,0.073136:10,0.37775:19,0.0655915:11,0.0228073:3,1.24384:11,0.10462:3,0.106243:11,0.101593:19,0.188695:11,0.100261:4,1.22384}):{4,0.822362}):{4,0.560121},(((Te_Gd_Ha_Pu_GutPhy-4F:{5,0.67987:15,0.072991:4,2.33828},(Te_Rd_Ha_Pu_GutPhy-4E:{5,0.495377:15,0.234218:4,0.224877:11,0.487759:4,1.00072},Te_Fi_Ma_Pd_TPhy16-10A:{4,2.44295}):{4,0.648187}):{4,0.32341},((Te_Ef_Oa_Ta_TPhy16-4B:{3,0.364428},RGG-339_OPal31.N_COI_T.palikea_Oahu_Palikea:{3,0.364428}):{3,0.560888},RGG-J26_OaK33J26_COI_T.limu_Oahu_Kaala:{3,0.925316}):{3,0.424045:11,0.318918:4,1.06557:11,0.0458197:4,0.634883}):{4,0.902239},((((Te_Tr_Ma_Wa_GutPhy-11A:{4,1.27586},Te_St_Ma_Pd_TPhy16-11E:{4,1.27586}):{4,0.287478},Te_Eu_Ma_Pd_TPhy16-10C:{4,1.56334}):{4,0.125256:10,0.0216968:4,0.478384},Te_Pk_Ha_Pu_GutPhy-5D:{5,0.0797334:15,0.414451:4,1.69449}):{4,0.0487442},Te_Pa_Mo_Ka_AshSus-4D:{4,2.23742}):{4,2.07937}):{4,0.674071}):{4,0.652206}):{4,0.613714}):{4,2.11618},((Te_Wv_Ka_Pi_AshSus-2H:{2,0.1515:10,0.219557:4,1.26527:10,0.158034:4,3.28972},Te_Wv_Ka_Wa_AshSus-3A:{2,0.69485:13,0.0809287:2,1.23475:10,0.281761:4,2.79179}):{4,3.09084},Te_Ha_Ha_Pu_GutPhy-3H:{30,0.00819749:19,0.0082066:11,0.52564:3,1.70429:11,0.502079:4,5.4265}):{4,0.198044}):{4,0.622296},Te_Ps_Ca_Bo_AshSus-11H:{1,1.06458:9,0.62026:4,7.31042}):{4,1.47339}):{19,1.75555:26,0.125575},(Te_Ve_Ca_An_AshSus-12D:{1,8.01818},Te_Vi_Me_Me_TPhy16-1B:{1,8.01818}):{1,4.3316});
