Iteration	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	simmap
0	{5,0.389367:15,0.445232:25,0.126325:30,0.00275631:25,0.0784394:11,0.204606:4,1.78974}	{5,0.332066:15,0.020584:4,0.688458}	{2,0.171319:8,0.216298:19,0.0628909:11,0.589276:3,0.985109:11,0.504864:4,3.34561}	{4,0.242537:11,1.21474:19,0.196339:10,0.0232014:19,0.0381841:10,0.441831:4,1.67019}	{3,1.20927:11,0.0451046:4,1.3054}	{4,1.79113:11,0.533027:4,1.43116}	{3,0.649785:14,0.503802:3,0.774992}	{3,0.490602:11,0.038734:3,0.0436039:11,0.583513:4,1.41313}	{5,0.601041:15,0.433542:4,0.719891}	{4,1.25938:11,0.0341857:3,0.41799:11,0.155453:4,0.906098}	{1,5.2061}	{2,5.9102}	{3,1.35445:11,0.0208128:4,0.0511606:10,0.0469928:4,1.08636}	{3,0.0187535:14,0.326047:3,0.37163}	{5,0.796882:15,0.0411051:4,0.203122}	{5,0.420807}	{4,0.403714}	{15,0.157803:4,0.355046:10,0.102087:4,0.900094:10,0.19436:4,2.04593}	{3,0.0376147:11,0.242709:3,0.436107}	{30,0.0390101:25,0.261079:14,0.468408:3,1.42404:11,0.149528:4,6.57029}	{3,1.78735:11,0.11719:4,3.13596}	{25,0.0317168:11,0.326253:3,0.391107:11,0.137502:19,0.0678107:10,1.51818:4,1.93514}	{2,0.216824:10,0.147675:4,5.51087}	{2,0.512607:8,0.303855:3,0.189065}	{4,1.04315:11,0.507052:4,2.19098}	{4,1.07039:11,0.48066:4,0.554546}	{4,1.19382}	{2,0.310171:10,0.885037:4,3.24647}	{3,1.83551:11,0.406441:4,4.38312}	{4,0.19914:11,0.460117:25,0.146142:11,0.316029:4,0.247959:11,0.692103:4,1.32173}	{2,1.79611:8,0.144232:2,3.96986}	{4,1.05411:11,0.11288:19,0.135053:11,0.491417:4,0.312128}	{5,0.454013:15,0.524342:4,2.25333}	{1,1.35441:9,0.19432:4,0.307798:11,0.264488:4,8.53216}	{4,3.61613}	{5,0.169702:14,0.198359:3,0.232006:11,0.301918:4,0.299126:10,1.32962:4,0.982333}	{5,0.262752:15,0.222122:5,0.116522}	{4,1.29625:11,0.307283:4,2.05083}	{1,5.2061}	{5,0.159933:15,0.120225:5,0.345328:15,0.291541:4,3.86753}	{3,1.92858}	{3,0.420807}	{4,2.30676:10,0.1908:4,0.275552}	{5,0.550669:15,0.0180565:4,2.40777}	{3,0.0465936:8,0.124385:19,0.0562236:8,0.0734443:3,0.936501:11,0.928374:3,0.0629934:11,0.148832:4,0.421708}	{3,2.01752:11,0.0434659:4,2.97951}	{2,0.0463376:10,0.0100933:4,1.13739}	{5,0.601396}	{4,2.38582:11,0.120286:4,3.88397}	{4,3.23169}	{4,0.403714}	{2,7.97536}	{5,0.0896393:15,0.368954:25,0.165514:15,0.291534:4,1.0983:10,0.159342:2,0.0207273:10,0.145904:4,1.31445}	{4,3.68528}	{3,0.496093}	{4,0.610108}	{4,1.29561}	{4,0.0902908}	{14,0.151556:3,0.433163}	{4,0.821674}	{4,3.48219}	{3,0.0534615:8,0.892442:3,0.0607348:11,0.394905:4,0.681081}	{4,0.129843}	{4,0.0858478}	{4,1.40521}	{4,0.413744}	{4,1.42307}	{4,1.61315}	{4,2.23842}	{4,0.480913}	{4,0.760972}	{4,1.8429}	{4,0.445209}	{4,0.444843}	{2,2.06516}	{4,1.04999}	{4,1.28199}	{4,0.415047}	{4,0.146906}	{4,0.8709}	{2,2.33448}	{4,1.10231}	{4,1.79442}	{4,1.6171}	{4,0.103065}	{4,4.06529}	{4,0.114398:15,0.304786:4,2.82335}	{11,0.0296931:4,1.19189}	{3,0.0654484:11,0.250679:4,0.285914}	{4,1.09928}	{4,0.303609:10,0.0470651:4,1.03289}	{4,1.07919}	{1,6.63168}	{5,0.0974021:15,0.0135242:4,1.2361:11,0.541072:4,0.0800887}	{4,0.285236}	{4,1.02464}	{10,1.36797}	{4,2.07163}	{4,0.764685}	{4,2.05057}	{4,0.030911}	{4,1.81162}	{4,0.555524}	{4,1.00748}	{10,0.121544:17,0.0384178}	{4,2.07743}	{17,0}	(((Te_Ps_Ca_Bo_AshSus-11H:{1,1.35441:9,0.19432:4,0.307798:11,0.264488:4,8.53216},((Te_Ha_Ha_Pu_GutPhy-3H:{30,0.0390101:25,0.261079:14,0.468408:3,1.42404:11,0.149528:4,6.57029},((Te_Eo_Oa_Ka_TPhy16-3H:{3,1.78735:11,0.11719:4,3.13596},Te_Bj_Oa_Ka_TPhy16-12B:{3,2.01752:11,0.0434659:4,2.97951}):{4,1.79442},(Te_Pa_Ma_Bc_TPhy16-10H:{4,2.38582:11,0.120286:4,3.88397},((((Te_Fi_Ma_Pd_TPhy16-10A:{4,1.29625:11,0.307283:4,2.05083},Te_Rd_Ha_Pu_GutPhy-4E:{5,0.0896393:15,0.368954:25,0.165514:15,0.291534:4,1.0983:10,0.159342:2,0.0207273:10,0.145904:4,1.31445}):{4,0.030911},RGG-292_RGMaPKJG14_12S_T.paludicola_Maui_PuuKukui:{4,3.68528}):{4,1.09928},Te_Gd_Ha_Pu_GutPhy-4F:{5,0.159933:15,0.120225:5,0.345328:15,0.291541:4,3.86753}):{4,1.04999},(((Te_Pa_Mo_Ka_AshSus-4D:{4,3.61613},(((Te_Tr_Ma_Wa_GutPhy-11A:{4,1.25938:11,0.0341857:3,0.41799:11,0.155453:4,0.906098},Te_St_Ma_Pd_TPhy16-11E:{4,2.30676:10,0.1908:4,0.275552}):{4,0.610108},Te_Eu_Ma_Pd_TPhy16-10C:{4,0.19914:11,0.460117:25,0.146142:11,0.316029:4,0.247959:11,0.692103:4,1.32173}):{4,0.129843},Te_Pk_Ha_Pu_GutPhy-5D:{5,0.169702:14,0.198359:3,0.232006:11,0.301918:4,0.299126:10,1.32962:4,0.982333}):{4,0.103065}):{4,0.285236},(RGG-J26_OaK33J26_COI_T.limu_Oahu_Kaala:{3,0.0465936:8,0.124385:19,0.0562236:8,0.0734443:3,0.936501:11,0.928374:3,0.0629934:11,0.148832:4,0.421708},(Te_Ef_Oa_Ta_TPhy16-4B:{3,0.0376147:11,0.242709:3,0.436107},RGG-339_OPal31.N_COI_T.palikea_Oahu_Palikea:{3,0.0187535:14,0.326047:3,0.37163}):{3,0.0534615:8,0.892442:3,0.0607348:11,0.394905:4,0.681081}):{4,1.10231}):{4,1.8429},(((Te_Ac_Ma_Wa_GutPhy-11F:{4,0.403714},RGG-S03_PAWhMa05JS3_COI_T.albida_Maui_Auwahi:{4,0.403714}):{4,0.114398:15,0.304786:4,2.82335},((Te_Ac_Ha_Hu_TPhy16-2H:{5,0.796882:15,0.0411051:4,0.203122},RGG-051_PAWhHa24GJ51_COI_T.kea_Hawaii_PuuWaawaa:{5,0.332066:15,0.020584:4,0.688458}):{4,0.303609:10,0.0470651:4,1.03289},(RGG-J33_PAOa16J33_COI_T.n.sp_pointedabdomen__Oahu_Ohikilolo:{3,0.649785:14,0.503802:3,0.774992},Te_El_Oa_Ka_GutPhy-11H:{3,1.92858}):{3,0.496093}):{11,0.0296931:4,1.19189}):{4,1.6171},(((((RGG-008_EFKau08.JG8_12S_COI_n.sp_stelarobusta-ish__Kauai_Waiahuakua:{2,0.0463376:10,0.0100933:4,1.13739},RGG-014_EFAuwahi00014Y40116Sb2_16S_T.stelarobusta_Maui_Auwahi:{4,1.19382}):{4,0.413744},(Te_Ef_Ka_Mw_AshSus-3G:{2,0.512607:8,0.303855:3,0.189065},(RGS-070_EFHaMKGJ70_16S_COI_n.sp_stelarobusta-ish__Hawaii_MaunaKea:{5,0.420807},RGS-J71_OaHa09J71_16S_COI_T.lena_Oahu_Halo.Waian:{3,0.420807}):{14,0.151556:3,0.433163}):{3,0.0654484:11,0.250679:4,0.285914}):{4,0.146906},RGG-A10_EFHaPuHuHuC5A10_COI_n.sp_stelarobusta-ish_Hawaii_PuuHuluhulu:{5,0.601041:15,0.433542:4,0.719891}):{4,1.28199},Te_Lc_Ha_Pu_TPhy16-8C:{5,0.389367:15,0.445232:25,0.126325:30,0.00275631:25,0.0784394:11,0.204606:4,1.78974}):{4,1.40521},Te_Mk_Ka_Pi_AshSus-4A:{2,0.310171:10,0.885037:4,3.24647}):{4,0.821674}):{4,0.480913}):{4,0.0902908}):{4,0.555524}):{4,0.444843}):{4,2.07743}):{4,0.445209},(Te_Wv_Ka_Wa_AshSus-3A:{2,0.216824:10,0.147675:4,5.51087},Te_Wv_Ka_Pi_AshSus-2H:{2,0.171319:8,0.216298:19,0.0628909:11,0.589276:3,0.985109:11,0.504864:4,3.34561}):{4,3.48219}):{4,1.29561}):{4,1.02464},(((Te_Mo_Ka_Mw_AshSus-3F:{2,5.9102},Te_Ke_Ka_Aw_TPhy16-7D:{2,1.79611:8,0.144232:2,3.96986}):{2,2.06516},Te_Pi_Ka_Pi_AshSus-2F:{2,7.97536}):{2,2.33448},((((((Te_Br_Ha_Wa_GutPhy-5G:{5,0.550669:15,0.0180565:4,2.40777},(Te_Br_Ma_Wa_TPhy16-1C:{4,1.05411:11,0.11288:19,0.135053:11,0.491417:4,0.312128},Te_Mc_Ma_Pd_TPhy16-9G:{4,1.07039:11,0.48066:4,0.554546}):{4,0.8709}):{4,0.764685},Te_Wa_Ma_Wa_GutPhy-11D:{4,1.04315:11,0.507052:4,2.19098}):{4,0.0858478},Te_Ka_Ma_Bc_TPhy16-11A:{4,0.242537:11,1.21474:19,0.196339:10,0.0232014:19,0.0381841:10,0.441831:4,1.67019}):{4,1.00748},(Te_Re_Ma_Lw_TPhy16-9A:{15,0.157803:4,0.355046:10,0.102087:4,0.900094:10,0.19436:4,2.04593},Te_Ka_Mo_Ka_AshSus-4G:{4,1.79113:11,0.533027:4,1.43116}):{4,1.07919}):{4,1.81162},(((Te_An_Ha_Ol_TPhy16-5F:{5,0.454013:15,0.524342:4,2.25333},Te_Ki_Ma_Lw_TPhy16-8H:{4,3.23169}):{4,0.760972},((RGS-023_SmSpnPWaaHA23Y11216SB2_16S_T.kukuhaa_Hawaii_PuuWaawaa:{5,0.262752:15,0.222122:5,0.116522},Te_Ob_Ha_Pu_GutPhy-5E:{5,0.601396}):{5,0.0974021:15,0.0135242:4,1.2361:11,0.541072:4,0.0800887},Te_Ku_Oa_Ph_TPhy16-11G:{3,0.490602:11,0.038734:3,0.0436039:11,0.583513:4,1.41313}):{4,1.42307}):{4,0.415047},Te_Qu_Ma_Wa_GutPhy-11G:{25,0.0317168:11,0.326253:3,0.391107:11,0.137502:19,0.0678107:10,1.51818:4,1.93514}):{4,2.23842}):{4,2.05057},((Te_Po_Oa_Ka_TPhy16-3B:{3,1.35445:11,0.0208128:4,0.0511606:10,0.0469928:4,1.08636},RGG-641_tantalus_2_COI_T.tantalus_Oahu_unk:{3,1.20927:11,0.0451046:4,1.3054}):{4,4.06529},Te_Pe_Oa_Ka_TPhy16-12D:{3,1.83551:11,0.406441:4,4.38312}):{4,2.07163}):{4,1.61315}):{10,1.36797}):{10,0.121544:17,0.0384178},(Te_Vi_Me_Me_TPhy16-1B:{1,5.2061},Te_Ve_Ca_An_AshSus-12D:{1,5.2061}):{1,6.63168});
10	{5,0.444024:15,0.66472:4,1.064}	{5,0.815537}	{2,0.0866807:10,0.601165:4,0.204105:11,0.208777:4,4.77464}	{4,1.32702:11,0.491752:4,0.0247678:11,0.734176:4,1.96275}	{3,0.253542:11,0.176378:19,0.0314591:8,0.210058:19,0.793774:10,0.178896:2,0.69752:10,0.218147}	{4,3.75532}	{3,1.16471:11,0.0936126:4,0.751687}	{3,0.190174:11,0.67231:4,1.28003}	{5,0.614587:15,0.0969173}	{4,0.177412:11,0.972409:4,1.62329}	{1,5.2061}	{2,5.9102}	{3,0.110558:11,0.112458:19,0.0146756:30,0.144398:25,0.00474528:14,0.126888:25,0.508923:11,0.517403:4,1.01973}	{3,0.706737}	{5,0.190524:15,0.625013}	{5,0.0198441:15,0.0122904:4,0.115409}	{4,0.403714}	{15,0.488633:25,0.304206:11,0.733848:19,0.0194618:10,0.470555:19,0.0654125:11,0.515224:3,0.0603765:11,0.096614:4,1.00099}	{3,0.362512:11,0.00893829:3,0.335287}	{30,0.0730052:25,0.0656482:11,0.130352:4,0.771326:11,0.241105:4,1.28513:11,0.246256:4,5.96037}	{3,0.20425:11,0.476757:4,4.72304}	{25,0.0906526:11,0.514024:3,1.40928:11,0.0818461:4,2.16835}	{2,0.167405:10,0.305182:4,5.40278}	{2,0.128748:10,0.140767:19,0.528456:10,0.0349289:19,0.112753:11,0.118106:4,0.592704}	{4,1.41497:11,0.00711474:4,0.275623:11,0.725669:4,1.17278}	{4,0.691605:11,0.307922:4,1.10606}	{4,0.257638:11,0.441664:4,0.198412:15,0.0894348}	{2,1.27766:10,0.0788587:4,2.3389}	{3,1.69172:11,0.439511:4,4.28574}	{4,1.02115:15,0.0225523:4,1.00447:11,0.316586:4,0.617454}	{2,0.330921:8,0.825825:2,4.75346}	{4,1.18476:15,0.0533603:4,0.867475}	{5,0.364544:14,0.052989:5,0.476252:15,0.0136857:4,2.32033}	{1,1.83061:9,0.0409636:4,9.06184}	{4,1.60957:11,0.19156:4,0.405517:10,0.491875:4,0.946206}	{5,0.354127:15,0.785176:4,0.38266:10,0.899029:4,1.04693}	{5,0.174189}	{4,1.45104:11,0.0796746:4,0.708484:11,0.49366:4,1.289}	{1,5.2061}	{5,0.700937:15,0.107038:25,0.246333:11,0.00974436:4,3.30933}	{3,0.18837:14,0.136413:5,0.412401:15,0.229727:4,1.0431}	{3,0.0569312:11,0.0906126}	{4,0.302857:11,0.00511981:3,0.210824:11,0.500167:4,0.940132:9,0.145463:4,0.668548}	{5,0.24266:14,0.0788678:3,0.464986:11,1.4036:4,0.786378}	{3,1.27598}	{3,0.0317678:11,0.921366:4,4.45092}	{2,0.00103882:8,0.410658:3,0.763786:11,0.52318:4,0.03985}	{5,0.174189}	{4,1.61406:10,0.132022:4,4.59526}	{4,0.152567:11,0.0944515:19,0.140855:10,1.04681:4,1.79312}	{4,0.403714}	{2,0.117437:10,0.430984:24,0.0772489:10,1.37424:4,3.53816:10,2.85436}	{5,0.793015:15,0.204938:4,0.690663:11,0.0966483:4,0.473325}	{4,2.25859}	{4,1.31579}	{4,0.209102}	{4,1.69765}	{4,0.0800031}	{11,0.167893:4,0.396067}	{4,1.56792}	{4,3.36041}	{3,0.56924}	{4,0.485712}	{4,0.944304}	{4,1.52269}	{15,0.125185:5,0.150459}	{4,0.232165:11,0.099221:4,1.51876}	{4,1.27821}	{4,2.64233}	{4,0.46126}	{4,0.764856}	{4,1.67043}	{4,0.462582}	{4,0.531607}	{2,2.48223}	{4,1.27123}	{4,0.434227}	{4,0.271495}	{4,0.0820505}	{4,0.8709}	{10,1.58247}	{3,0.17808:8,0.808:19,0.053053:11,0.293229:4,1.36584}	{4,1.4689}	{4,0.794559}	{4,0.176804}	{10,0.168315:4,3.68889}	{4,0.667278:10,0.574694:19,0.0604022:11,0.558704:4,2.204}	{4,1.14299}	{15,0.0161071:4,0.0265492:10,0.267944:4,0.358714}	{4,0.351528}	{15,0.0382059:4,0.854314:11,0.656693:4,0.961051}	{4,1.12168}	{1,7.84138}	{5,0.478019:15,0.498238:4,0.99207}	{4,0.329447}	{4,1.19046}	{10,2.02707:17,0.121908}	{4,2.27972}	{4,0.619672}	{4,1.79021}	{4,1.76326}	{4,2.02948}	{4,0.616735}	{4,0.336533}	{17,0.923597}	{4,1.90024}	{17,0}	((Te_Vi_Me_Me_TPhy16-1B:{1,5.2061},Te_Ve_Ca_An_AshSus-12D:{1,5.2061}):{1,7.84138},((Te_Ps_Ca_Bo_AshSus-11H:{1,1.83061:9,0.0409636:4,9.06184},((((((((((Te_Ef_Ka_Mw_AshSus-3G:{2,0.128748:10,0.140767:19,0.528456:10,0.0349289:19,0.112753:11,0.118106:4,0.592704},(((RGS-J71_OaHa09J71_16S_COI_T.lena_Oahu_Halo.Waian:{3,0.0569312:11,0.0906126},RGS-070_EFHaMKGJ70_16S_COI_n.sp_stelarobusta-ish__Hawaii_MaunaKea:{5,0.0198441:15,0.0122904:4,0.115409}):{11,0.167893:4,0.396067},RGG-A10_EFHaPuHuHuC5A10_COI_n.sp_stelarobusta-ish_Hawaii_PuuHuluhulu:{5,0.614587:15,0.0969173}):{15,0.125185:5,0.150459},RGG-014_EFAuwahi00014Y40116Sb2_16S_T.stelarobusta_Maui_Auwahi:{4,0.257638:11,0.441664:4,0.198412:15,0.0894348}):{15,0.0161071:4,0.0265492:10,0.267944:4,0.358714}):{4,0.0820505},RGG-008_EFKau08.JG8_12S_COI_n.sp_stelarobusta-ish__Kauai_Waiahuakua:{2,0.00103882:8,0.410658:3,0.763786:11,0.52318:4,0.03985}):{4,0.434227},Te_Lc_Ha_Pu_TPhy16-8C:{5,0.444024:15,0.66472:4,1.064}):{4,1.52269},Te_Mk_Ka_Pi_AshSus-4A:{2,1.27766:10,0.0788587:4,2.3389}):{4,1.56792},((RGG-S03_PAWhMa05JS3_COI_T.albida_Maui_Auwahi:{4,0.403714},Te_Ac_Ma_Wa_GutPhy-11F:{4,0.403714}):{4,0.667278:10,0.574694:19,0.0604022:11,0.558704:4,2.204},((Te_Ac_Ha_Hu_TPhy16-2H:{5,0.190524:15,0.625013},RGG-051_PAWhHa24GJ51_COI_T.kea_Hawaii_PuuWaawaa:{5,0.815537}):{15,0.0382059:4,0.854314:11,0.656693:4,0.961051},(RGG-J33_PAOa16J33_COI_T.n.sp_pointedabdomen__Oahu_Ohikilolo:{3,1.16471:11,0.0936126:4,0.751687},Te_El_Oa_Ka_GutPhy-11H:{3,0.18837:14,0.136413:5,0.412401:15,0.229727:4,1.0431}):{4,1.31579}):{4,1.14299}):{4,0.794559}):{4,0.46126},(((Te_Pa_Mo_Ka_AshSus-4D:{4,1.60957:11,0.19156:4,0.405517:10,0.491875:4,0.946206},(((Te_Tr_Ma_Wa_GutPhy-11A:{4,0.177412:11,0.972409:4,1.62329},Te_St_Ma_Pd_TPhy16-11E:{4,0.302857:11,0.00511981:3,0.210824:11,0.500167:4,0.940132:9,0.145463:4,0.668548}):{4,0.209102},Te_Eu_Ma_Pd_TPhy16-10C:{4,1.02115:15,0.0225523:4,1.00447:11,0.316586:4,0.617454}):{4,0.485712},Te_Pk_Ha_Pu_GutPhy-5D:{5,0.354127:15,0.785176:4,0.38266:10,0.899029:4,1.04693}):{4,0.176804}):{4,0.329447},((RGG-339_OPal31.N_COI_T.palikea_Oahu_Palikea:{3,0.706737},Te_Ef_Oa_Ta_TPhy16-4B:{3,0.362512:11,0.00893829:3,0.335287}):{3,0.56924},RGG-J26_OaK33J26_COI_T.limu_Oahu_Kaala:{3,1.27598}):{3,0.17808:8,0.808:19,0.053053:11,0.293229:4,1.36584}):{4,1.67043},(((Te_Rd_Ha_Pu_GutPhy-4E:{5,0.793015:15,0.204938:4,0.690663:11,0.0966483:4,0.473325},RGG-292_RGMaPKJG14_12S_T.paludicola_Maui_PuuKukui:{4,2.25859}):{4,1.76326},Te_Fi_Ma_Pd_TPhy16-10A:{4,1.45104:11,0.0796746:4,0.708484:11,0.49366:4,1.289}):{4,0.351528},Te_Gd_Ha_Pu_GutPhy-4F:{5,0.700937:15,0.107038:25,0.246333:11,0.00974436:4,3.30933}):{4,1.27123}):{4,0.0800031}):{4,0.616735},Te_Pa_Ma_Bc_TPhy16-10H:{4,1.61406:10,0.132022:4,4.59526}):{4,0.531607},(Te_Bj_Oa_Ka_TPhy16-12B:{3,0.0317678:11,0.921366:4,4.45092},Te_Eo_Oa_Ka_TPhy16-3H:{3,0.20425:11,0.476757:4,4.72304}):{4,1.4689}):{4,1.90024},Te_Ha_Ha_Pu_GutPhy-3H:{30,0.0730052:25,0.0656482:11,0.130352:4,0.771326:11,0.241105:4,1.28513:11,0.246256:4,5.96037}):{4,0.462582},(Te_Wv_Ka_Wa_AshSus-3A:{2,0.167405:10,0.305182:4,5.40278},Te_Wv_Ka_Pi_AshSus-2H:{2,0.0866807:10,0.601165:4,0.204105:11,0.208777:4,4.77464}):{4,3.36041}):{4,1.69765}):{4,1.19046},(((Te_Pe_Oa_Ka_TPhy16-12D:{3,1.69172:11,0.439511:4,4.28574},(RGG-641_tantalus_2_COI_T.tantalus_Oahu_unk:{3,0.253542:11,0.176378:19,0.0314591:8,0.210058:19,0.793774:10,0.178896:2,0.69752:10,0.218147},Te_Po_Oa_Ka_TPhy16-3B:{3,0.110558:11,0.112458:19,0.0146756:30,0.144398:25,0.00474528:14,0.126888:25,0.508923:11,0.517403:4,1.01973}):{10,0.168315:4,3.68889}):{4,2.27972},(((Te_Ka_Mo_Ka_AshSus-4G:{4,3.75532},Te_Re_Ma_Lw_TPhy16-9A:{15,0.488633:25,0.304206:11,0.733848:19,0.0194618:10,0.470555:19,0.0654125:11,0.515224:3,0.0603765:11,0.096614:4,1.00099}):{4,1.12168},(((Te_Br_Ha_Wa_GutPhy-5G:{5,0.24266:14,0.0788678:3,0.464986:11,1.4036:4,0.786378},(Te_Mc_Ma_Pd_TPhy16-9G:{4,0.691605:11,0.307922:4,1.10606},Te_Br_Ma_Wa_TPhy16-1C:{4,1.18476:15,0.0533603:4,0.867475}):{4,0.8709}):{4,0.619672},Te_Wa_Ma_Wa_GutPhy-11D:{4,1.41497:11,0.00711474:4,0.275623:11,0.725669:4,1.17278}):{4,0.944304},Te_Ka_Ma_Bc_TPhy16-11A:{4,1.32702:11,0.491752:4,0.0247678:11,0.734176:4,1.96275}):{4,0.336533}):{4,2.02948},(((Te_Ku_Oa_Ph_TPhy16-11G:{3,0.190174:11,0.67231:4,1.28003},(RGS-023_SmSpnPWaaHA23Y11216SB2_16S_T.kukuhaa_Hawaii_PuuWaawaa:{5,0.174189},Te_Ob_Ha_Pu_GutPhy-5E:{5,0.174189}):{5,0.478019:15,0.498238:4,0.99207}):{4,0.232165:11,0.099221:4,1.51876},(Te_Ki_Ma_Lw_TPhy16-8H:{4,0.152567:11,0.0944515:19,0.140855:10,1.04681:4,1.79312},Te_An_Ha_Ol_TPhy16-5F:{5,0.364544:14,0.052989:5,0.476252:15,0.0136857:4,2.32033}):{4,0.764856}):{4,0.271495},Te_Qu_Ma_Wa_GutPhy-11G:{25,0.0906526:11,0.514024:3,1.40928:11,0.0818461:4,2.16835}):{4,2.64233}):{4,1.79021}):{4,1.27821},((Te_Ke_Ka_Aw_TPhy16-7D:{2,0.330921:8,0.825825:2,4.75346},Te_Mo_Ka_Mw_AshSus-3F:{2,5.9102}):{2,2.48223},Te_Pi_Ka_Pi_AshSus-2F:{2,0.117437:10,0.430984:24,0.0772489:10,1.37424:4,3.53816:10,2.85436}):{10,1.58247}):{10,2.02707:17,0.121908}):{17,0.923597});
